S.No.,Date,Temperature (Celsius),Temperature (Kelvin),Temperature (Fahrenheit),Precipitation (mm),Wind Speed (km/h)
538,22-06-11,-9,264.15,15.8,4.472524977,48
539,23-06-11,-5,268.15,23,0.860506871,42
540,24-06-11,-5,268.15,23,0.775803043,38
541,25-06-11,29,302.15,84.2,3.45196586,42
542,26-06-11,1,274.15,33.8,6.888708607,39
543,27-06-11,6,279.15,42.8,1.356383074,23
544,28-06-11,-4,269.15,24.8,5.587023755,0
545,29-06-11,24,297.15,75.2,7.085509555,28
546,30-06-11,19,292.15,66.2,6.708743274,2
547,01-07-11,29,302.15,84.2,5.044710405,15
548,02-07-11,14,287.15,57.2,0.782410347,0
549,03-07-11,16,289.15,60.8,7.398179644,40
550,04-07-11,9,282.15,48.2,5.015921729,24
551,05-07-11,20,293.15,68,6.67566875,10
552,06-07-11,23,296.15,73.4,9.863076919,15
553,07-07-11,2,275.15,35.6,4.972823063,8
554,08-07-11,10,283.15,50,0.666744954,8
555,09-07-11,14,287.15,57.2,7.947854995,41
556,10-07-11,4,277.15,39.2,4.137395246,35
557,11-07-11,13,286.15,55.4,9.658494862,29
558,12-07-11,28,301.15,82.4,5.633844261,16
559,13-07-11,29,302.15,84.2,0.67150874,17
560,14-07-11,9,282.15,48.2,0.257244698,4
561,15-07-11,-7,266.15,19.4,3.910022264,40
562,16-07-11,20,293.15,68,2.683509243,4
563,17-07-11,5,278.15,41,1.851677813,27
564,18-07-11,14,287.15,57.2,0.176961986,15
565,19-07-11,4,277.15,39.2,4.330421461,21
566,20-07-11,20,293.15,68,6.492581167,24
567,21-07-11,-1,272.15,30.2,4.613035873,33
568,22-07-11,1,274.15,33.8,1.041301771,36
569,23-07-11,14,287.15,57.2,0.431721872,24
570,24-07-11,4,277.15,39.2,2.922571145,12
571,25-07-11,3,276.15,37.4,9.721759147,32
572,26-07-11,30,303.15,86,6.778865009,24
573,27-07-11,28,301.15,82.4,2.109309506,17
574,28-07-11,4,277.15,39.2,3.633781037,14
575,29-07-11,-8,265.15,17.6,6.230370262,17
576,30-07-11,-6,267.15,21.2,9.232253033,35
577,31-07-11,-4,269.15,24.8,6.692789268,47
578,01-08-11,2,275.15,35.6,2.101249827,24
579,02-08-11,23,296.15,73.4,5.006701925,11
580,03-08-11,23,296.15,73.4,1.584522712,26
581,04-08-11,21,294.15,69.8,5.668472271,5
582,05-08-11,9,282.15,48.2,4.740366482,3
583,06-08-11,-4,269.15,24.8,4.696043725,22
584,07-08-11,8,281.15,46.4,8.5931094,36
585,08-08-11,26,299.15,78.8,0.201235033,38
586,09-08-11,24,297.15,75.2,2.57136678,6
587,10-08-11,29,302.15,84.2,5.420034863,30
588,11-08-11,6,279.15,42.8,6.386792095,14
589,12-08-11,21,294.15,69.8,3.612532129,6
590,13-08-11,3,276.15,37.4,7.107889257,22
591,14-08-11,15,288.15,59,7.188898336,8
592,15-08-11,7,280.15,44.6,6.741628739,25
593,16-08-11,-7,266.15,19.4,0.248529009,43
594,17-08-11,2,275.15,35.6,1.491967737,12
595,18-08-11,2,275.15,35.6,5.176995169,28
596,19-08-11,10,283.15,50,2.946252235,46
597,20-08-11,-3,270.15,26.6,3.17917358,46
598,21-08-11,-8,265.15,17.6,7.578650864,8
599,22-08-11,25,298.15,77,1.94519127,41
600,23-08-11,-7,266.15,19.4,1.928838063,1
601,24-08-11,23,296.15,73.4,6.462756695,27
602,25-08-11,5,278.15,41,8.289896369,41
603,26-08-11,7,280.15,44.6,0.2913776,15
604,27-08-11,10,283.15,50,7.651616871,13
605,28-08-11,20,293.15,68,8.672480923,50
606,29-08-11,-7,266.15,19.4,3.623089179,31
607,30-08-11,6,279.15,42.8,7.098234205,23
608,31-08-11,2,275.15,35.6,9.540916821,6
609,01-09-11,8,281.15,46.4,1.252724148,30
610,02-09-11,-10,263.15,14,6.266885839,10
611,03-09-11,18,291.15,64.4,3.364409618,15
612,04-09-11,20,293.15,68,2.713079301,21
613,05-09-11,19,292.15,66.2,3.573714974,23
614,06-09-11,16,289.15,60.8,3.852699262,24
615,07-09-11,6,279.15,42.8,3.910278582,25
616,08-09-11,-2,271.15,28.4,1.696826738,29
617,09-09-11,0,273.15,32,1.840974536,21
618,10-09-11,5,278.15,41,9.740860547,50
619,11-09-11,-7,266.15,19.4,7.368879409,28
620,12-09-11,13,286.15,55.4,2.305092282,48
621,13-09-11,10,283.15,50,5.92465612,40
622,14-09-11,17,290.15,62.6,3.090674421,0
623,15-09-11,3,276.15,37.4,7.279366105,21
624,16-09-11,8,281.15,46.4,5.784248038,38
625,17-09-11,9,282.15,48.2,5.141740519,47
626,18-09-11,-6,267.15,21.2,0.328521642,37
627,19-09-11,25,298.15,77,7.016489632,23
628,20-09-11,26,299.15,78.8,3.652581537,22
629,21-09-11,20,293.15,68,8.222599508,42
630,22-09-11,9,282.15,48.2,6.176044498,8
631,23-09-11,-1,272.15,30.2,9.230524404,32
632,24-09-11,-5,268.15,23,2.0839026,18
633,25-09-11,15,288.15,59,7.581617755,50
634,26-09-11,30,303.15,86,7.269664027,49
635,27-09-11,16,289.15,60.8,3.228559103,43
636,28-09-11,-5,268.15,23,3.144073171,21
637,29-09-11,-7,266.15,19.4,7.443064624,19
638,30-09-11,-6,267.15,21.2,5.458293308,1
639,01-10-11,-5,268.15,23,6.759463408,28
640,02-10-11,12,285.15,53.6,2.082419266,13
641,03-10-11,0,273.15,32,7.691713389,19
642,04-10-11,-10,263.15,14,1.16649061,26
643,05-10-11,15,288.15,59,2.680677791,24
644,06-10-11,29,302.15,84.2,4.398436109,42
645,07-10-11,5,278.15,41,5.973182368,31
646,08-10-11,19,292.15,66.2,0.532027238,15
647,09-10-11,-2,271.15,28.4,8.529304634,25
648,10-10-11,5,278.15,41,2.78906383,3
649,11-10-11,18,291.15,64.4,7.547165138,42
650,12-10-11,12,285.15,53.6,0.599139296,17
651,13-10-11,0,273.15,32,8.55694927,24
652,14-10-11,7,280.15,44.6,6.34192605,1
653,15-10-11,7,280.15,44.6,8.109669041,16
654,16-10-11,1,274.15,33.8,7.042264622,41
655,17-10-11,20,293.15,68,5.479032106,4
656,18-10-11,-4,269.15,24.8,9.473265442,32
657,19-10-11,21,294.15,69.8,5.976067564,29
658,20-10-11,1,274.15,33.8,5.865183404,2
659,21-10-11,21,294.15,69.8,0.002228221,27
660,22-10-11,-9,264.15,15.8,5.88560469,1
661,23-10-11,28,301.15,82.4,8.53510392,47
662,24-10-11,13,286.15,55.4,8.948098732,33
663,25-10-11,12,285.15,53.6,4.551451974,45
664,26-10-11,17,290.15,62.6,7.269884693,10
665,27-10-11,26,299.15,78.8,0.922263849,50
666,28-10-11,16,289.15,60.8,4.168155227,15
667,29-10-11,8,281.15,46.4,8.199410274,39
668,30-10-11,13,286.15,55.4,0.925755452,47
669,31-10-11,29,302.15,84.2,9.343825583,22
670,01-11-11,11,284.15,51.8,9.639601404,24
671,02-11-11,4,277.15,39.2,6.251449497,44
672,03-11-11,28,301.15,82.4,0.141506874,10
673,04-11-11,1,274.15,33.8,4.548794195,47
674,05-11-11,4,277.15,39.2,9.627225047,45
675,06-11-11,1,274.15,33.8,1.470241741,18
676,07-11-11,21,294.15,69.8,5.826711511,43
677,08-11-11,1,274.15,33.8,2.422353416,40
678,09-11-11,0,273.15,32,5.573539265,46
679,10-11-11,13,286.15,55.4,5.980878815,26
680,11-11-11,-5,268.15,23,6.195155035,5
681,12-11-11,18,291.15,64.4,0.96487126,9
682,13-11-11,13,286.15,55.4,5.236736671,48
683,14-11-11,16,289.15,60.8,5.171686124,39
684,15-11-11,-2,271.15,28.4,2.380466458,14
685,16-11-11,22,295.15,71.6,2.121953582,48
686,17-11-11,25,298.15,77,2.796764749,41
687,18-11-11,17,290.15,62.6,7.288368561,47
688,19-11-11,6,279.15,42.8,6.423619082,13
689,20-11-11,26,299.15,78.8,4.046986128,45
690,21-11-11,27,300.15,80.6,1.89023533,23
691,22-11-11,-4,269.15,24.8,8.212887899,33
692,23-11-11,14,287.15,57.2,3.57566425,43
693,24-11-11,17,290.15,62.6,0.064942813,1
694,25-11-11,20,293.15,68,9.467912736,8
695,26-11-11,2,275.15,35.6,5.774978178,28
696,27-11-11,20,293.15,68,2.488709639,45
697,28-11-11,27,300.15,80.6,3.88961048,29
698,29-11-11,29,302.15,84.2,0.78918901,47
699,30-11-11,-6,267.15,21.2,2.963112211,15
700,01-12-11,14,287.15,57.2,1.740496467,50
701,02-12-11,30,303.15,86,6.643827185,30
702,03-12-11,2,275.15,35.6,2.90467115,9
703,04-12-11,17,290.15,62.6,5.327289407,17
704,05-12-11,14,287.15,57.2,3.345001664,14
705,06-12-11,26,299.15,78.8,2.380337177,32
706,07-12-11,-4,269.15,24.8,1.118407232,21
707,08-12-11,12,285.15,53.6,0.007148545,21
708,09-12-11,9,282.15,48.2,3.359654872,3
709,10-12-11,-3,270.15,26.6,0.806304822,14
710,11-12-11,-8,265.15,17.6,5.020978934,29
711,12-12-11,-10,263.15,14,3.78919462,14
712,13-12-11,2,275.15,35.6,3.977250875,38
713,14-12-11,-9,264.15,15.8,1.770126957,38
714,15-12-11,24,297.15,75.2,7.995612881,21
715,16-12-11,-3,270.15,26.6,4.512978531,7
716,17-12-11,23,296.15,73.4,6.917716068,49
717,18-12-11,20,293.15,68,6.783823367,32
718,19-12-11,25,298.15,77,1.911210479,20
719,20-12-11,26,299.15,78.8,6.603109684,36
720,21-12-11,-2,271.15,28.4,5.07525621,16
721,22-12-11,13,286.15,55.4,2.770275432,12
722,23-12-11,11,284.15,51.8,8.802115882,37
723,24-12-11,-10,263.15,14,1.875548393,29
724,25-12-11,3,276.15,37.4,5.632733544,35
725,26-12-11,16,289.15,60.8,9.353965475,9
726,27-12-11,9,282.15,48.2,4.33632387,6
727,28-12-11,5,278.15,41,7.305525386,44
728,29-12-11,15,288.15,59,1.661914018,46
729,30-12-11,18,291.15,64.4,6.689293675,50
730,31-12-11,21,294.15,69.8,2.463465217,47
731,01-01-12,-10,263.15,14,0.040487593,46
732,02-01-12,4,277.15,39.2,9.81435672,12
733,03-01-12,28,301.15,82.4,2.784292108,8
734,04-01-12,-6,267.15,21.2,8.643551191,38
735,05-01-12,-6,267.15,21.2,3.115551902,41
736,06-01-12,7,280.15,44.6,1.973400976,12
737,07-01-12,6,279.15,42.8,3.909229695,48
738,08-01-12,18,291.15,64.4,9.293160571,35
739,09-01-12,6,279.15,42.8,0.119100745,40
740,10-01-12,5,278.15,41,6.486849535,42
741,11-01-12,-6,267.15,21.2,6.829177893,21
742,12-01-12,30,303.15,86,9.330172511,49
743,13-01-12,8,281.15,46.4,8.570828374,36
744,14-01-12,19,292.15,66.2,3.225688571,3
745,15-01-12,21,294.15,69.8,6.137591009,18
746,16-01-12,6,279.15,42.8,0.259546599,18
747,17-01-12,15,288.15,59,3.361315863,4
748,18-01-12,25,298.15,77,2.159630809,15
749,19-01-12,-8,265.15,17.6,3.897039322,1
750,20-01-12,29,302.15,84.2,1.607994135,15
751,21-01-12,29,302.15,84.2,4.536897374,28
752,22-01-12,16,289.15,60.8,8.452959162,38
753,23-01-12,6,279.15,42.8,2.948881252,38
754,24-01-12,-2,271.15,28.4,4.051943757,48
755,25-01-12,16,289.15,60.8,5.059987664,49
756,26-01-12,24,297.15,75.2,3.688407214,39
757,27-01-12,28,301.15,82.4,8.360357645,42
758,28-01-12,4,277.15,39.2,4.17221234,39
759,29-01-12,5,278.15,41,0.152571575,27
760,30-01-12,-7,266.15,19.4,6.848898158,6
761,31-01-12,-10,263.15,14,6.527736149,0
762,01-02-12,29,302.15,84.2,0.456859091,7
763,02-02-12,26,299.15,78.8,5.24429054,10
764,03-02-12,14,287.15,57.2,8.835125851,32
765,04-02-12,10,283.15,50,2.685130971,24
766,05-02-12,14,287.15,57.2,2.433011318,16
767,06-02-12,10,283.15,50,6.570042278,22
768,07-02-12,29,302.15,84.2,9.799807805,10
769,08-02-12,-1,272.15,30.2,5.118281359,32
770,09-02-12,-7,266.15,19.4,7.028597481,7
771,10-02-12,12,285.15,53.6,0.00827854,3
772,11-02-12,-7,266.15,19.4,8.327839704,27
773,12-02-12,13,286.15,55.4,5.913863612,22
774,13-02-12,24,297.15,75.2,7.839095123,18
775,14-02-12,15,288.15,59,6.378464972,17
776,15-02-12,-2,271.15,28.4,5.196784275,20
777,16-02-12,20,293.15,68,6.542266566,38
778,17-02-12,15,288.15,59,9.870693386,4
779,18-02-12,-6,267.15,21.2,9.056106032,2
780,19-02-12,-1,272.15,30.2,2.163194842,15
781,20-02-12,25,298.15,77,9.369747355,31
782,21-02-12,-5,268.15,23,3.550910089,26
783,22-02-12,6,279.15,42.8,5.076273877,27
784,23-02-12,23,296.15,73.4,9.987231097,21
785,24-02-12,-4,269.15,24.8,2.353922742,14
786,25-02-12,18,291.15,64.4,1.26455281,37
787,26-02-12,27,300.15,80.6,3.923067299,20
788,27-02-12,-8,265.15,17.6,1.569392656,15
789,28-02-12,30,303.15,86,8.048829569,16
790,29-02-12,29,302.15,84.2,4.314784208,48
791,01-03-12,-10,263.15,14,7.90100882,11
792,02-03-12,16,289.15,60.8,5.102464205,40
793,03-03-12,28,301.15,82.4,9.136114093,31
794,04-03-12,13,286.15,55.4,3.218785574,40
795,05-03-12,15,288.15,59,6.283796697,17
796,06-03-12,4,277.15,39.2,1.850359696,5
797,07-03-12,-9,264.15,15.8,1.34145726,46
798,08-03-12,28,301.15,82.4,2.479010069,17
799,09-03-12,27,300.15,80.6,9.024802941,28
800,10-03-12,20,293.15,68,8.141632934,7
801,11-03-12,-8,265.15,17.6,5.749393878,23
802,12-03-12,12,285.15,53.6,8.785940685,32
803,13-03-12,4,277.15,39.2,1.923555168,14
804,14-03-12,14,287.15,57.2,5.282564291,28
805,15-03-12,-10,263.15,14,4.939315715,28
806,16-03-12,2,275.15,35.6,1.735477103,27
807,17-03-12,29,302.15,84.2,6.741640141,26
808,18-03-12,1,274.15,33.8,2.251566665,48
809,19-03-12,10,283.15,50,4.271117361,13
810,20-03-12,6,279.15,42.8,1.926545899,9
811,21-03-12,-9,264.15,15.8,8.832694391,45
812,22-03-12,14,287.15,57.2,2.232797263,26
813,23-03-12,30,303.15,86,4.902963899,44
814,24-03-12,24,297.15,75.2,4.601198335,3
815,25-03-12,25,298.15,77,8.82630176,33
816,26-03-12,-4,269.15,24.8,3.013346999,1
817,27-03-12,26,299.15,78.8,1.898301397,15
818,28-03-12,7,280.15,44.6,1.521630048,32
819,29-03-12,-5,268.15,23,2.998013408,16
820,30-03-12,-8,265.15,17.6,1.03181363,42
821,31-03-12,-4,269.15,24.8,8.233722606,7
822,01-04-12,10,283.15,50,0.793546231,33
823,02-04-12,4,277.15,39.2,9.22116659,29
824,03-04-12,23,296.15,73.4,4.141955229,33
825,04-04-12,-4,269.15,24.8,9.75350467,36
826,05-04-12,12,285.15,53.6,0.516856395,36
827,06-04-12,-1,272.15,30.2,4.314020601,2
828,07-04-12,12,285.15,53.6,6.272407993,32
829,08-04-12,9,282.15,48.2,0.813450581,16
830,09-04-12,0,273.15,32,1.149468958,12
831,10-04-12,6,279.15,42.8,2.598416108,39
832,11-04-12,12,285.15,53.6,0.237588347,17
833,12-04-12,12,285.15,53.6,3.309359117,17
834,13-04-12,17,290.15,62.6,4.31953312,32
835,14-04-12,3,276.15,37.4,9.126169525,6
836,15-04-12,15,288.15,59,3.441142409,4
837,16-04-12,4,277.15,39.2,9.436884906,43
838,17-04-12,8,281.15,46.4,7.386171553,47
839,18-04-12,21,294.15,69.8,7.860504222,13
840,19-04-12,21,294.15,69.8,0.749059508,22
841,20-04-12,11,284.15,51.8,8.970253861,34
842,21-04-12,9,282.15,48.2,0.357857071,49
843,22-04-12,18,291.15,64.4,4.6973485,27
844,23-04-12,-5,268.15,23,2.655790844,11
845,24-04-12,5,278.15,41,4.782239896,11
846,25-04-12,28,301.15,82.4,9.198225388,34
847,26-04-12,17,290.15,62.6,2.031723813,48
848,27-04-12,27,300.15,80.6,2.342220322,48
849,28-04-12,5,278.15,41,3.151370685,35
850,29-04-12,5,278.15,41,5.363179246,4
851,30-04-12,23,296.15,73.4,4.220210803,1
852,01-05-12,14,287.15,57.2,3.478471824,29
853,02-05-12,30,303.15,86,5.047006399,33
854,03-05-12,4,277.15,39.2,8.939877291,17
855,04-05-12,25,298.15,77,9.655804818,0
856,05-05-12,-3,270.15,26.6,8.731613102,18
857,06-05-12,23,296.15,73.4,9.588268957,39
858,07-05-12,2,275.15,35.6,5.172478146,18
859,08-05-12,22,295.15,71.6,0.700836741,37
860,09-05-12,8,281.15,46.4,2.956747989,13
861,10-05-12,24,297.15,75.2,8.20647194,19
862,11-05-12,10,283.15,50,1.777546081,20
863,12-05-12,-5,268.15,23,9.584338659,28
864,13-05-12,9,282.15,48.2,3.801949007,22
865,14-05-12,5,278.15,41,1.046648787,28
866,15-05-12,-5,268.15,23,3.655435602,1
867,16-05-12,2,275.15,35.6,2.942033509,3
868,17-05-12,21,294.15,69.8,5.989376944,26
869,18-05-12,25,298.15,77,2.151393719,34
870,19-05-12,20,293.15,68,7.194546389,8
871,20-05-12,18,291.15,64.4,0.201720844,49
872,21-05-12,22,295.15,71.6,4.552179188,47
873,22-05-12,25,298.15,77,1.019802396,33
874,23-05-12,3,276.15,37.4,1.758754649,0
875,24-05-12,30,303.15,86,1.889406766,5
876,25-05-12,-6,267.15,21.2,1.863965651,38
877,26-05-12,-10,263.15,14,7.34082899,48
878,27-05-12,1,274.15,33.8,7.373075494,29
879,28-05-12,27,300.15,80.6,9.217432229,17
880,29-05-12,16,289.15,60.8,5.966123014,32
881,30-05-12,2,275.15,35.6,7.859151198,8
882,31-05-12,21,294.15,69.8,4.098955911,8
883,01-06-12,-3,270.15,26.6,7.403783756,25
884,02-06-12,-1,272.15,30.2,7.718364836,24
885,03-06-12,1,274.15,33.8,7.930003717,47
886,04-06-12,20,293.15,68,1.437845288,37
887,05-06-12,9,282.15,48.2,2.804152556,6
888,06-06-12,6,279.15,42.8,2.475445236,2
889,07-06-12,-9,264.15,15.8,8.793914084,29
890,08-06-12,1,274.15,33.8,4.265461708,25
891,09-06-12,5,278.15,41,6.272832512,25
892,10-06-12,-2,271.15,28.4,4.554517741,28
893,11-06-12,16,289.15,60.8,5.461833397,49
894,12-06-12,8,281.15,46.4,9.164014881,47
895,13-06-12,-8,265.15,17.6,6.81748633,46
896,14-06-12,24,297.15,75.2,2.311920588,20
897,15-06-12,13,286.15,55.4,9.902733246,7
898,16-06-12,8,281.15,46.4,4.876872833,27
899,17-06-12,26,299.15,78.8,5.546637454,21
900,18-06-12,6,279.15,42.8,8.555034596,31
901,19-06-12,16,289.15,60.8,9.039640145,29
902,20-06-12,28,301.15,82.4,6.875622885,39
903,21-06-12,-7,266.15,19.4,6.19650548,26
904,22-06-12,13,286.15,55.4,5.588554181,8
905,23-06-12,25,298.15,77,1.852457345,17
906,24-06-12,26,299.15,78.8,8.252895182,1
907,25-06-12,1,274.15,33.8,7.688918909,10
908,26-06-12,15,288.15,59,0.918653114,7
909,27-06-12,-1,272.15,30.2,1.720329444,47
910,28-06-12,6,279.15,42.8,0.197747102,39
911,29-06-12,27,300.15,80.6,6.905114957,15
912,30-06-12,-3,270.15,26.6,3.850936456,30
913,01-07-12,-9,264.15,15.8,2.960566431,44
914,02-07-12,22,295.15,71.6,3.047765227,37
915,03-07-12,24,297.15,75.2,1.714561646,28
916,04-07-12,26,299.15,78.8,8.571709314,26
917,05-07-12,10,283.15,50,8.290979517,4
918,06-07-12,18,291.15,64.4,9.139295292,40
919,07-07-12,27,300.15,80.6,7.070026041,33
920,08-07-12,-4,269.15,24.8,1.007603179,1
921,09-07-12,13,286.15,55.4,9.815770798,1
922,10-07-12,5,278.15,41,5.749935696,38
923,11-07-12,19,292.15,66.2,8.17752743,15
924,12-07-12,24,297.15,75.2,4.958079481,45
925,13-07-12,-7,266.15,19.4,9.086327377,40
926,14-07-12,-1,272.15,30.2,6.782434008,38
927,15-07-12,-2,271.15,28.4,5.908300711,48
928,16-07-12,-6,267.15,21.2,7.333093002,24
929,17-07-12,18,291.15,64.4,7.663029558,10
930,18-07-12,28,301.15,82.4,7.309362652,21
931,19-07-12,-9,264.15,15.8,3.692937941,33
932,20-07-12,-5,268.15,23,4.669915356,47
933,21-07-12,-9,264.15,15.8,7.838412734,49
934,22-07-12,9,282.15,48.2,8.252349154,17
935,23-07-12,24,297.15,75.2,3.080111385,32
936,24-07-12,4,277.15,39.2,5.715898458,15
937,25-07-12,-10,263.15,14,3.063921169,32
938,26-07-12,18,291.15,64.4,2.411060584,49
939,27-07-12,-10,263.15,14,6.313185858,40
940,28-07-12,-4,269.15,24.8,8.786429657,1
941,29-07-12,-2,271.15,28.4,1.389382706,4
942,30-07-12,10,283.15,50,6.624544521,40
943,31-07-12,21,294.15,69.8,6.097726462,8
944,01-08-12,20,293.15,68,7.584562068,1
945,02-08-12,17,290.15,62.6,4.74772149,27
946,03-08-12,5,278.15,41,3.355003514,12
947,04-08-12,7,280.15,44.6,8.883554868,14
948,05-08-12,12,285.15,53.6,4.54836728,39
949,06-08-12,21,294.15,69.8,8.644600939,17
950,07-08-12,21,294.15,69.8,7.544968935,48
951,08-08-12,26,299.15,78.8,1.655392819,2
952,09-08-12,28,301.15,82.4,7.496978437,20
953,10-08-12,19,292.15,66.2,3.145446599,3
954,11-08-12,27,300.15,80.6,4.73331323,4
955,12-08-12,6,279.15,42.8,7.227720224,49
956,13-08-12,21,294.15,69.8,6.655492944,16
957,14-08-12,0,273.15,32,7.371150843,44
958,15-08-12,4,277.15,39.2,8.911585834,21
959,16-08-12,26,299.15,78.8,8.44516123,4
960,17-08-12,29,302.15,84.2,9.693832349,26
961,18-08-12,26,299.15,78.8,2.799126815,3
962,19-08-12,9,282.15,48.2,0.308878045,41
963,20-08-12,27,300.15,80.6,4.137496608,6
964,21-08-12,-5,268.15,23,6.635369074,49
965,22-08-12,14,287.15,57.2,5.522386458,33
966,23-08-12,19,292.15,66.2,9.20328246,47
967,24-08-12,4,277.15,39.2,9.347488517,29
968,25-08-12,9,282.15,48.2,1.095732564,36
969,26-08-12,13,286.15,55.4,8.423735625,43
970,27-08-12,11,284.15,51.8,4.922975582,18
971,28-08-12,29,302.15,84.2,6.437542863,24
972,29-08-12,2,275.15,35.6,7.276773587,28
973,30-08-12,30,303.15,86,5.448846277,5
974,31-08-12,-1,272.15,30.2,8.409117443,2
975,01-09-12,-2,271.15,28.4,6.179258546,19
976,02-09-12,28,301.15,82.4,0.557322534,34
977,03-09-12,29,302.15,84.2,8.68240118,5
978,04-09-12,24,297.15,75.2,7.205296841,36
979,05-09-12,22,295.15,71.6,3.97070473,4
980,06-09-12,6,279.15,42.8,1.043677937,18
981,07-09-12,12,285.15,53.6,1.176998059,37
982,08-09-12,8,281.15,46.4,0.088400185,24
983,09-09-12,26,299.15,78.8,0.652760558,34
984,10-09-12,23,296.15,73.4,5.449118297,23
985,11-09-12,24,297.15,75.2,8.707343555,29
986,12-09-12,-10,263.15,14,2.603937666,44
987,13-09-12,18,291.15,64.4,1.523323831,32
988,14-09-12,1,274.15,33.8,7.213706074,29
989,15-09-12,-1,272.15,30.2,8.6043809,30
990,16-09-12,15,288.15,59,9.126688279,16
991,17-09-12,0,273.15,32,8.836135381,49
992,18-09-12,1,274.15,33.8,5.539218701,32
993,19-09-12,8,281.15,46.4,1.625731873,49
994,20-09-12,28,301.15,82.4,0.784511242,21
995,21-09-12,20,293.15,68,5.351849735,47
996,22-09-12,5,278.15,41,2.470233009,30
997,23-09-12,26,299.15,78.8,2.802200894,25
998,24-09-12,10,283.15,50,6.594036632,1
999,25-09-12,15,288.15,59,3.075290802,23
1000,26-09-12,12,285.15,53.6,0.009724692,29
1001,27-09-12,-7,266.15,19.4,1.801805655,50
1002,28-09-12,10,283.15,50,5.742920461,14
1003,29-09-12,24,297.15,75.2,9.181503783,6
1004,30-09-12,18,291.15,64.4,3.246146311,4
1005,01-10-12,14,287.15,57.2,4.939763832,49
1006,02-10-12,18,291.15,64.4,9.459610157,16
1007,03-10-12,-4,269.15,24.8,7.506030749,26
1008,04-10-12,30,303.15,86,1.824665781,23
1009,05-10-12,-2,271.15,28.4,3.299382024,9
1010,06-10-12,20,293.15,68,4.604225028,49
1011,07-10-12,-6,267.15,21.2,8.887129929,27
1012,08-10-12,27,300.15,80.6,3.389417591,29
1013,09-10-12,12,285.15,53.6,3.287356373,19
1014,10-10-12,26,299.15,78.8,6.731887558,35
1015,11-10-12,19,292.15,66.2,7.170816376,39
1016,12-10-12,16,289.15,60.8,8.345358704,34
1017,13-10-12,-2,271.15,28.4,5.928330481,41
1018,14-10-12,11,284.15,51.8,2.031121936,14
1019,15-10-12,-8,265.15,17.6,5.905409773,44
1020,16-10-12,18,291.15,64.4,3.367512305,44
1021,17-10-12,21,294.15,69.8,2.669315265,25
1022,18-10-12,22,295.15,71.6,0.999093837,37
1023,19-10-12,6,279.15,42.8,8.483533687,10
1024,20-10-12,-2,271.15,28.4,7.339727688,42
1025,21-10-12,3,276.15,37.4,8.893399023,23
1026,22-10-12,25,298.15,77,1.344778063,31
1027,23-10-12,-1,272.15,30.2,7.524668909,16
1028,24-10-12,6,279.15,42.8,3.797835402,29
1029,25-10-12,7,280.15,44.6,4.696805708,5
1030,26-10-12,17,290.15,62.6,8.961922602,38
1031,27-10-12,5,278.15,41,7.665207916,6
1032,28-10-12,-5,268.15,23,2.239719822,33
1033,29-10-12,18,291.15,64.4,5.545931732,30
1034,30-10-12,-2,271.15,28.4,9.582404505,29
1035,31-10-12,-4,269.15,24.8,0.171604398,3
1036,01-11-12,-1,272.15,30.2,0.195276212,46
1037,02-11-12,-2,271.15,28.4,8.744188269,34
1038,03-11-12,7,280.15,44.6,0.160201001,15
1039,04-11-12,0,273.15,32,4.856659584,14
1040,05-11-12,-7,266.15,19.4,0.882164621,40
1041,06-11-12,29,302.15,84.2,0.088489035,47
1042,07-11-12,5,278.15,41,7.676301553,2
1043,08-11-12,25,298.15,77,1.844637974,38
1044,09-11-12,1,274.15,33.8,5.782340947,21
1045,10-11-12,4,277.15,39.2,2.005335946,47
